ID;CABALLO;POSICION;EDAD;PESO;JINETE;CUADRA;PREPARADOR;CAJON;HIPODROMO;DISTANCIA;PISTA
4_19-05-2016;MUNGAMIS;3;5;56,5;V. JANACEK;JIMENA;B. RAMA;5;Gran Hipódromo de Andalucía Javier Piñar Hafner;1900;ARENA
4_19-05-2016;MAGIC POMMIER (GB);99;6;56,5;R. SOUSA;PUENTEDEY;J.A. RODRIGUEZ;2;Gran Hipódromo de Andalucía Javier Piñar Hafner;1900;ARENA
4_19-05-2016;DALAN REY (IRE);99;5;55;SR. SALGUERO, C.M. (54);LUCHANA;I. LOPEZ;9;Gran Hipódromo de Andalucía Javier Piñar Hafner;1900;ARENA
4_19-05-2016;ASTURIA (GER);99;4;51;SRTA. MORENO, O. (49,5);NEO;M. ALVAREZ;1;Gran Hipódromo de Andalucía Javier Piñar Hafner;1900;ARENA
4_19-05-2016;SAMSARA;8;7;51;A. GOMEZ (52);STAND CARMO;L.A. OLIVEIRA;6;Gran Hipódromo de Andalucía Javier Piñar Hafner;1900;ARENA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;PESO;JINETE;CUADRA;PREPARADOR;CAJON;HIPODROMO;DISTANCIA;PISTA
5_19-05-2016;FATHEN (OMN);6;5;59;D. MORISSON;ECURIES ROYALES D'OMAN;C. BAILLET;3;Gran Hipódromo de Andalucía Javier Piñar Hafner;1900;ARENA
5_19-05-2016;LUCKY SAND (USA);99;6;59;L. BEUZELIN;ABDULLAH SAEED BASONBUL;G.E. MIKHALIDES;4;Gran Hipódromo de Andalucía Javier Piñar Hafner;1900;ARENA
5_19-05-2016;DAHABACHI (MOR);8;4;57;Z. THAMI;SEDRATI MOHAMED AZEDDINE;J.C. PECOUT;8;Gran Hipódromo de Andalucía Javier Piñar Hafner;1900;ARENA
5_19-05-2016;TAAJER (FR);2;4;57;F. X. BERTRAS;CHEIK HAMDAN AL MAKTOUM;F. ROHAUT;7;Gran Hipódromo de Andalucía Javier Piñar Hafner;1900;ARENA
5_19-05-2016;BEUR STAR (FR);3;4;56;R.C. MONTENEGRO;MEDHI BENMESSAOUD;D. WATRIGANT;2;Gran Hipódromo de Andalucía Javier Piñar Hafner;1900;ARENA
5_19-05-2016;DESIRAMER (FR);5;4;56;J.B. HAMEL;HARAS DU GRAND COURGEON;Y. DUREPAIRE;1;Gran Hipódromo de Andalucía Javier Piñar Hafner;1900;ARENA
5_19-05-2016;L'EAU DU TIGRE (FR);4;4;56;M. FOREST;JEAN PIERRE TOTAIN;J.P. TOTAIN;6;Gran Hipódromo de Andalucía Javier Piñar Hafner;1900;ARENA
5_19-05-2016;MEBLSH (QAR);1;4;56;J. CABRE;AL SHAQAB RACING;T. FOURCY;5;Gran Hipódromo de Andalucía Javier Piñar Hafner;1900;ARENA
5_19-05-2016;SHARILLA DEL ROC (FR);7;4;54;I. KHALID (G. ROJA);SEDRATI MOHAMED AZEDDINE;J.C. PECOUT;9;Gran Hipódromo de Andalucía Javier Piñar Hafner;1900;ARENA
;;;;;;;;;;;
